epoch,est_act,lr-AdamW,step,total_act,total_macs,total_weights,train_accuracy,train_classifier_loss,train_error,train_f1,train_loss,train_precision,train_recall,val_accuracy,val_classifier_loss,val_error,val_f1,val_loss,val_precision,val_recall
1,,,37699,,,,0.890625,0.28232771158218384,0.109375,0.7988319396972656,0.28232771158218384,0.7789039015769958,0.8426506519317627,,,,,,,
,,0.0003866183325178512,37749,,,,,,,,,,,,,,,,,
1,,,37749,,,,0.90625,0.2754106819629669,0.09375,0.887001633644104,0.2754106819629669,0.8928655385971069,0.8857142925262451,,,,,,,
,,0.00038740589840906986,37799,,,,,,,,,,,,,,,,,
1,,,37799,,,,0.953125,0.16634908318519592,0.046875,0.9330506324768066,0.16634908318519592,0.9344781041145325,0.9317318201065063,,,,,,,
,,0.0003881938509355864,37849,,,,,,,,,,,,,,,,,
1,,,37849,,,,0.8984375,0.22948555648326874,0.1015625,0.8714393377304077,0.22948555648326874,0.8638768792152405,0.8823443055152893,,,,,,,
,,0.00038898218779978534,37899,,,,,,,,,,,,,,,,,
1,,,37899,,,,0.890625,0.3666202127933502,0.109375,0.6485714316368103,0.3666202127933502,0.6360714435577393,0.6628571152687073,,,,,,,
,,0.0003897709067029306,37949,,,,,,,,,,,,,,,,,
1,,,37949,,,,0.921875,0.2333543598651886,0.078125,0.8784044981002808,0.2333543598651886,0.8967519998550415,0.8639456033706665,,,,,,,
,,0.000390560005345172,37999,,,,,,,,,,,,,,,,,
1,,,37999,,,,0.90625,0.24389679729938507,0.09375,0.8492228388786316,0.24389679729938507,0.8340840935707092,0.8690631985664368,,,,,,,
,,0.0003913494814255519,38049,,,,,,,,,,,,,,,,,
1,,,38049,,,,0.90625,0.2795379161834717,0.09375,0.6442075967788696,0.2795379161834717,0.6379157900810242,0.6526680588722229,,,,,,,
,,0.0003921393326420126,38099,,,,,,,,,,,,,,,,,
1,,,38099,,,,0.859375,0.3142269551753998,0.140625,0.7709025144577026,0.3142269551753998,0.7626441717147827,0.7895346879959106,,,,,,,
,,0.0003929295566914016,38149,,,,,,,,,,,,,,,,,
1,,,38149,,,,0.890625,0.2690984606742859,0.109375,0.8884990811347961,0.2690984606742859,0.918989896774292,0.864393949508667,,,,,,,
,,0.0003937201512694804,38199,,,,,,,,,,,,,,,,,
1,,,38199,,,,0.890625,0.2884618937969208,0.109375,0.8566737174987793,0.2884618937969208,0.884943425655365,0.8354099988937378,,,,,,,
,,0.0003945111140709293,38249,,,,,,,,,,,,,,,,,
1,,,38249,,,,0.875,0.29843947291374207,0.125,0.8518825769424438,0.29843947291374207,0.8631623983383179,0.8419312238693237,,,,,,,
,,0.0003953024427893548,38299,,,,,,,,,,,,,,,,,
1,,,38299,,,,0.890625,0.3026016354560852,0.109375,0.8754464983940125,0.3026016354560852,0.9188811779022217,0.8496102094650269,,,,,,,
,,0.00039609413511729706,38349,,,,,,,,,,,,,,,,,
1,,,38349,,,,0.9140625,0.2636581063270569,0.0859375,0.6825579404830933,0.2636581063270569,0.6756060719490051,0.6916072964668274,,,,,,,
,,0.0003968861887462354,38399,,,,,,,,,,,,,,,,,
1,,,38399,,,,0.9375,0.15713925659656525,0.0625,0.9388480186462402,0.15713925659656525,0.9554298520088196,0.9242132902145386,,,,,,,
,,0.0003976786013665959,38449,,,,,,,,,,,,,,,,,
1,,,38449,,,,0.890625,0.279979407787323,0.109375,0.8069800138473511,0.279979407787323,0.795351505279541,0.8211110830307007,,,,,,,
,,0.0003984713706677576,38499,,,,,,,,,,,,,,,,,
1,,,38499,,,,0.875,0.2965620756149292,0.125,0.8745286464691162,0.2965620756149292,0.9132117033004761,0.8464125990867615,,,,,,,
,,0.0003992644943380596,38549,,,,,,,,,,,,,,,,,
1,,,38549,,,,0.9296875,0.19379372894763947,0.0703125,0.883224368095398,0.19379372894763947,0.9167567491531372,0.857616662979126,,,,,,,
,,0.0004000579700648081,38599,,,,,,,,,,,,,,,,,
1,,,38599,,,,0.8828125,0.2538136839866638,0.1171875,0.8761659264564514,0.2538136839866638,0.8913788795471191,0.8647168874740601,,,,,,,
,,0.00040085179553428203,38649,,,,,,,,,,,,,,,,,
1,,,38649,,,,0.921875,0.2183479517698288,0.078125,0.9044444561004639,0.2183479517698288,0.9354703426361084,0.8823524713516235,,,,,,,
,,0.0004016459684317408,38699,,,,,,,,,,,,,,,,,
1,,,38699,,,,0.8984375,0.3179403245449066,0.1015625,0.857385516166687,0.3179403245449066,0.8663906455039978,0.8498203754425049,,,,,,,
,,0.0004024404864414312,38749,,,,,,,,,,,,,,,,,
1,,,38749,,,,0.921875,0.1925390213727951,0.078125,0.895714282989502,0.1925390213727951,0.9355642199516296,0.8679723739624023,,,,,,,
,,0.00040323534724659253,38799,,,,,,,,,,,,,,,,,
1,,,38799,,,,0.9453125,0.19661550223827362,0.0546875,0.6984877586364746,0.19661550223827362,0.6806507110595703,0.720928430557251,,,,,,,
,,0.00040403054852946577,38849,,,,,,,,,,,,,,,,,
1,,,38849,,,,0.859375,0.3257349729537964,0.140625,0.8103985786437988,0.3257349729537964,0.8564285039901733,0.7861952781677246,,,,,,,
,,0.0004048260879712984,38899,,,,,,,,,,,,,,,,,
1,,,38899,,,,0.90625,0.28331640362739563,0.09375,0.8564814329147339,0.28331640362739563,0.8849631547927856,0.8370723724365234,,,,,,,
,,0.0004056219632523521,38949,,,,,,,,,,,,,,,,,
1,,,38949,,,,0.8671875,0.37740662693977356,0.1328125,0.8108659982681274,0.37740662693977356,0.8765027523040771,0.7791534662246704,,,,,,,
,,0.00040641817205190915,38999,,,,,,,,,,,,,,,,,
1,,,38999,,,,0.9140625,0.20233367383480072,0.0859375,0.876261830329895,0.20233367383480072,0.8774365186691284,0.875190258026123,,,,,,,
,,0.0004072147120482793,39049,,,,,,,,,,,,,,,,,
1,,,39049,,,,0.890625,0.271657794713974,0.109375,0.8822599053382874,0.271657794713974,0.8833235502243042,0.8812906742095947,,,,,,,
,,0.00040801158091880677,39099,,,,,,,,,,,,,,,,,
1,,,39099,,,,0.828125,0.34699714183807373,0.171875,0.5780590772628784,0.34699714183807373,0.58315509557724,0.5902695059776306,,,,,,,
,,0.00040880877633987637,39149,,,,,,,,,,,,,,,,,
1,,,39149,,,,0.90625,0.24144946038722992,0.09375,0.8796690702438354,0.24144946038722992,0.8909658789634705,0.8743901252746582,,,,,,,
,,0.00040960629598692103,39199,,,,,,,,,,,,,,,,,
1,,,39199,,,,0.8828125,0.23921902477741241,0.1171875,0.8121870756149292,0.23921902477741241,0.8449461460113525,0.7884795665740967,,,,,,,
,,0.00041040413753442846,39249,,,,,,,,,,,,,,,,,
1,,,39249,,,,0.9375,0.14388585090637207,0.0625,0.9095934629440308,0.14388585090637207,0.878148078918457,0.9530543088912964,,,,,,,
,,0.00041120229865594725,39299,,,,,,,,,,,,,,,,,
1,,,39299,,,,0.9140625,0.28377920389175415,0.0859375,0.9011905193328857,0.28377920389175415,0.9389632940292358,0.8730385899543762,,,,,,,
,,0.0004120007770240943,39349,,,,,,,,,,,,,,,,,
1,,,39349,,,,0.9140625,0.24180854856967926,0.0859375,0.6704545617103577,0.24180854856967926,0.6862854361534119,0.6589276790618896,,,,,,,
,,0.00041279957031056184,39399,,,,,,,,,,,,,,,,,
1,,,39399,,,,0.890625,0.24363695085048676,0.109375,0.8606619834899902,0.24363695085048676,0.879157304763794,0.8450554609298706,,,,,,,
,,0.0004135986761861231,39449,,,,,,,,,,,,,,,,,
1,,,39449,,,,0.8828125,0.2827291488647461,0.1171875,0.8498677015304565,0.2827291488647461,0.8828094005584717,0.8282735347747803,,,,,,,
,,0.00041439809232064035,39499,,,,,,,,,,,,,,,,,
1,,,39499,,,,0.859375,0.3938164710998535,0.140625,0.8523809909820557,0.3938164710998535,0.8793821334838867,0.8396930694580078,,,,,,,
,,0.000415197816383071,39549,,,,,,,,,,,,,,,,,
1,,,39549,,,,0.9140625,0.2568684220314026,0.0859375,0.8821465969085693,0.2568684220314026,0.8919210433959961,0.8734293580055237,,,,,,,
,,0.0004159978460414748,39599,,,,,,,,,,,,,,,,,
1,,,39599,,,,0.890625,0.22350811958312988,0.109375,0.8306858539581299,0.22350811958312988,0.8196248412132263,0.8434065580368042,,,,,,,
,,0.00041679817896302,39649,,,,,,,,,,,,,,,,,
1,,,39649,,,,0.90625,0.23113200068473816,0.09375,0.909886360168457,0.23113200068473816,0.934259295463562,0.8893557786941528,,,,,,,
,,0.0004175988128139905,39699,,,,,,,,,,,,,,,,,
1,,,39699,,,,0.8671875,0.28466182947158813,0.1328125,0.8699668645858765,0.28466182947158813,0.879828691482544,0.8610838651657104,,,,,,,
,,0.0004183997452597935,39749,,,,,,,,,,,,,,,,,
1,,,39749,,,,0.90625,0.23998188972473145,0.09375,0.8808132410049438,0.23998188972473145,0.9035184383392334,0.8638343811035156,,,,,,,
,,0.00041920097396496445,39799,,,,,,,,,,,,,,,,,
1,,,39799,,,,0.890625,0.21206624805927277,0.109375,0.880856990814209,0.21206624805927277,0.8603070378303528,0.9096429347991943,,,,,,,
,,0.0004200024965931758,39849,,,,,,,,,,,,,,,,,
1,,,39849,,,,0.90625,0.23438240587711334,0.09375,0.6565972566604614,0.23438240587711334,0.6966997981071472,0.6350076198577881,,,,,,,
,,0.00042080431080724246,39899,,,,,,,,,,,,,,,,,
1,,,39899,,,,0.9140625,0.237917959690094,0.0859375,0.8685067892074585,0.237917959690094,0.8590266704559326,0.8791679739952087,,,,,,,
,,0.00042160641426912924,39949,,,,,,,,,,,,,,,,,
1,,,39949,,,,0.890625,0.26069730520248413,0.109375,0.8230819702148438,0.26069730520248413,0.8510268926620483,0.8020530939102173,,,,,,,
,,0.0004224088046399574,39999,,,,,,,,,,,,,,,,,
1,,,39999,,,,0.9140625,0.26757025718688965,0.0859375,0.8758467435836792,0.26757025718688965,0.8990355730056763,0.8569329977035522,,,,,,,
,,0.0004232114795800118,40049,,,,,,,,,,,,,,,,,
1,,,40049,,,,0.90625,0.19289058446884155,0.09375,0.8832005262374878,0.19289058446884155,0.849921703338623,0.931851863861084,,,,,,,
,,0.00042401443674874753,40099,,,,,,,,,,,,,,,,,
1,,,40099,,,,0.921875,0.16223418712615967,0.078125,0.8879379034042358,0.16223418712615967,0.9339827299118042,0.8618088960647583,,,,,,,
,,0.0004248176738047963,40149,,,,,,,,,,,,,,,,,
1,,,40149,,,,0.890625,0.26735201478004456,0.109375,0.6456665992736816,0.26735201478004456,0.6192401647567749,0.6946532726287842,,,,,,,
,,0.00042562118840597436,40199,,,,,,,,,,,,,,,,,
1,,,40199,,,,0.921875,0.24712422490119934,0.078125,0.8875613212585449,0.24712422490119934,0.9172372817993164,0.8659725189208984,,,,,,,
,,0.000426424978209288,40249,,,,,,,,,,,,,,,,,
1,,,40249,,,,0.9296875,0.21320916712284088,0.0703125,0.8948726654052734,0.21320916712284088,0.9420421123504639,0.8676621913909912,,,,,,,
,,0.0004272290408709415,40299,,,,,,,,,,,,,,,,,
1,,,40299,,,,0.875,0.30613014101982117,0.125,0.8475831747055054,0.30613014101982117,0.8135321736335754,0.9171717166900635,,,,,,,
,,0.00042803337404634313,40349,,,,,,,,,,,,,,,,,
1,,,40349,,,,0.890625,0.377636194229126,0.109375,0.6491575241088867,0.377636194229126,0.6676610708236694,0.636904776096344,,,,,,,
,,0.000428837975390113,40399,,,,,,,,,,,,,,,,,
1,,,40399,,,,0.9453125,0.19847559928894043,0.0546875,0.9380420446395874,0.19847559928894043,0.9614814519882202,0.9182964563369751,,,,,,,
,,0.0004296428425560883,40449,,,,,,,,,,,,,,,,,
1,,,40449,,,,0.890625,0.2186458259820938,0.109375,0.8462343811988831,0.2186458259820938,0.8851398229598999,0.8202345967292786,,,,,,,
,,0.000430447973197332,40499,,,,,,,,,,,,,,,,,
1,,,40499,,,,0.9296875,0.21964502334594727,0.0703125,0.9495972394943237,0.21964502334594727,0.9544311761856079,0.946986198425293,,,,,,,
,,0.0004312533649661383,40549,,,,,,,,,,,,,,,,,
1,,,40549,,,,0.9140625,0.2702006697654724,0.0859375,0.9072866439819336,0.2702006697654724,0.936370849609375,0.8843827247619629,,,,,,,
,,0.0004320590155140401,40599,,,,,,,,,,,,,,,,,
1,,,40599,,,,0.9375,0.23790356516838074,0.0625,0.6706228852272034,0.23790356516838074,0.6896210312843323,0.6567307710647583,,,,,,,
,,0.0004328649224918156,40649,,,,,,,,,,,,,,,,,
1,,,40649,,,,0.9296875,0.2766140103340149,0.0703125,0.8900051116943359,0.2766140103340149,0.8878421783447266,0.8925880789756775,,,,,,,
,,0.0004336710835494955,40699,,,,,,,,,,,,,,,,,
1,,,40699,,,,0.875,0.34951940178871155,0.125,0.8625978231430054,0.34951940178871155,0.9015700817108154,0.8390181064605713,,,,,,,
,,0.00043447749633636953,40749,,,,,,,,,,,,,,,,,
1,,,40749,,,,0.8984375,0.2906954884529114,0.1015625,0.6274710297584534,0.2906954884529114,0.6449013352394104,0.6164529919624329,,,,,,,
,,0.00043528415850099323,40799,,,,,,,,,,,,,,,,,
1,,,40799,,,,0.9140625,0.22024130821228027,0.0859375,0.9066073298454285,0.22024130821228027,0.9085266590118408,0.9048203229904175,,,,,,,
,,0.0004360910676911951,40849,,,,,,,,,,,,,,,,,
1,,,40849,,,,0.8984375,0.23530519008636475,0.1015625,0.9011846780776978,0.23530519008636475,0.9290801286697388,0.8797292113304138,,,,,,,
1,921600.0,,40883,12969834.0,129529792.0,1009000.0,,,,,,,,0.8357155323028564,0.49766916036605835,0.16428446769714355,0.5006706714630127,0.49766916036605835,0.7408730983734131,0.47800737619400024
,,0.0004368982215540835,40899,,,,,,,,,,,,,,,,,
2,,,40899,,,,0.921875,0.26696714758872986,0.078125,0.6726190447807312,0.26696714758872986,0.685606062412262,0.6627024412155151,,,,,,,
,,0.000437705617736053,40949,,,,,,,,,,,,,,,,,
2,,,40949,,,,0.921875,0.23077291250228882,0.078125,0.8965682983398438,0.23077291250228882,0.9409524202346802,0.8668204545974731,,,,,,,
,,0.0004385132538827919,40999,,,,,,,,,,,,,,,,,
2,,,40999,,,,0.921875,0.1983666568994522,0.078125,0.9196556806564331,0.1983666568994522,0.9414814710617065,0.901772141456604,,,,,,,
,,0.0004393211276392887,41049,,,,,,,,,,,,,,,,,
2,,,41049,,,,0.90625,0.21601282060146332,0.09375,0.8437113761901855,0.21601282060146332,0.8354336023330688,0.8594579696655273,,,,,,,
,,0.00044012923664983866,41099,,,,,,,,,,,,,,,,,
2,,,41099,,,,0.9453125,0.1861131340265274,0.0546875,0.8603590726852417,0.1861131340265274,0.8603590726852417,0.8603590726852417,,,,,,,
,,0.0004409375785580517,41149,,,,,,,,,,,,,,,,,
2,,,41149,,,,0.9375,0.21809448301792145,0.0625,0.9218119978904724,0.21809448301792145,0.9308807849884033,0.9135915040969849,,,,,,,
,,0.0004417461510068581,41199,,,,,,,,,,,,,,,,,
2,,,41199,,,,0.90625,0.25008952617645264,0.09375,0.5988215804100037,0.25008952617645264,0.5904881954193115,0.6083453893661499,,,,,,,
,,0.0004425549516385163,41249,,,,,,,,,,,,,,,,,
2,,,41249,,,,0.9140625,0.2541048526763916,0.0859375,0.6798772811889648,0.2541048526763916,0.6962477564811707,0.6695861220359802,,,,,,,
,,0.0004433639780946191,41299,,,,,,,,,,,,,,,,,
2,,,41299,,,,0.890625,0.23724547028541565,0.109375,0.8661997318267822,0.23724547028541565,0.8753539323806763,0.8579042553901672,,,,,,,
,,0.00044417322801610076,41349,,,,,,,,,,,,,,,,,
2,,,41349,,,,0.859375,0.28769752383232117,0.140625,0.8157575726509094,0.28769752383232117,0.8595237731933594,0.7968036532402039,,,,,,,
,,0.0004449826990432442,41399,,,,,,,,,,,,,,,,,
2,,,41399,,,,0.8984375,0.2921924591064453,0.1015625,0.8185657262802124,0.2921924591064453,0.83458411693573,0.8056824207305908,,,,,,,
,,0.0004457923888156874,41449,,,,,,,,,,,,,,,,,
2,,,41449,,,,0.8984375,0.2679719626903534,0.1015625,0.8739463090896606,0.2679719626903534,0.9140872955322266,0.85655677318573,,,,,,,
,,0.00044660229497243075,41499,,,,,,,,,,,,,,,,,
2,,,41499,,,,0.8828125,0.26879146695137024,0.1171875,0.8527681827545166,0.26879146695137024,0.8530830144882202,0.8525446653366089,,,,,,,
,,0.00044741241515184314,41549,,,,,,,,,,,,,,,,,
2,,,41549,,,,0.859375,0.3591774106025696,0.140625,0.6278442740440369,0.3591774106025696,0.6262959837913513,0.6294146776199341,,,,,,,
,,0.0004482227469916702,41599,,,,,,,,,,,,,,,,,
2,,,41599,,,,0.9140625,0.21436241269111633,0.0859375,0.9052797555923462,0.21436241269111633,0.9355535507202148,0.8827208280563354,,,,,,,
,,0.00044903328812903956,41649,,,,,,,,,,,,,,,,,
2,,,41649,,,,0.890625,0.29882651567459106,0.109375,0.8887666463851929,0.29882651567459106,0.9027517437934875,0.879341721534729,,,,,,,
,,0.00044984403620046897,41699,,,,,,,,,,,,,,,,,
2,,,41699,,,,0.890625,0.3160090148448944,0.109375,0.852354109287262,0.3160090148448944,0.8437647819519043,0.862156867980957,,,,,,,
,,0.00045065498884187284,41749,,,,,,,,,,,,,,,,,
2,,,41749,,,,0.8671875,0.2690330743789673,0.1328125,0.7659482955932617,0.2690330743789673,0.7809109687805176,0.7542856931686401,,,,,,,
,,0.0004514661436885687,41799,,,,,,,,,,,,,,,,,
2,,,41799,,,,0.90625,0.24877215921878815,0.09375,0.8868421912193298,0.24877215921878815,0.885915994644165,0.8878713846206665,,,,,,,
,,0.000452277498375285,41849,,,,,,,,,,,,,,,,,
2,,,41849,,,,0.9296875,0.2508319914340973,0.0703125,0.903273344039917,0.2508319914340973,0.9063096642494202,0.9006990194320679,,,,,,,
,,0.0004530890505361671,41899,,,,,,,,,,,,,,,,,
2,,,41899,,,,0.921875,0.19908489286899567,0.078125,0.8842509984970093,0.19908489286899567,0.8706763982772827,0.9002683162689209,,,,,,,
,,0.0004539007978047844,41949,,,,,,,,,,,,,,,,,
2,,,41949,,,,0.8984375,0.2530030608177185,0.1015625,0.8626871109008789,0.2530030608177185,0.8933117985725403,0.8392857313156128,,,,,,,
,,0.0004547127378141378,41999,,,,,,,,,,,,,,,,,
2,,,41999,,,,0.90625,0.27779942750930786,0.09375,0.87836092710495,0.27779942750930786,0.8946296572685242,0.8641828298568726,,,,,,,
,,0.00045552486819666583,42049,,,,,,,,,,,,,,,,,
2,,,42049,,,,0.9140625,0.2458873838186264,0.0859375,0.8688326478004456,0.2458873838186264,0.8885836601257324,0.8523201942443848,,,,,,,
,,0.0004563371865842522,42099,,,,,,,,,,,,,,,,,
2,,,42099,,,,0.8203125,0.3824305236339569,0.1796875,0.5366550087928772,0.3824305236339569,0.594345211982727,0.5287228226661682,,,,,,,
,,0.00045714969060823207,42149,,,,,,,,,,,,,,,,,
2,,,42149,,,,0.9296875,0.21525128185749054,0.0703125,0.922078013420105,0.21525128185749054,0.9508848190307617,0.8985052108764648,,,,,,,
,,0.0004579623778993996,42199,,,,,,,,,,,,,,,,,
2,,,42199,,,,0.890625,0.21376483142375946,0.109375,0.8620773553848267,0.21376483142375946,0.8587301969528198,0.866994321346283,,,,,,,
,,0.00045877524608801447,42249,,,,,,,,,,,,,,,,,
2,,,42249,,,,0.9453125,0.1929195374250412,0.0546875,0.923514187335968,0.1929195374250412,0.9228883981704712,0.9242327213287354,,,,,,,
,,0.0004595882928038087,42299,,,,,,,,,,,,,,,,,
2,,,42299,,,,0.8359375,0.43604621291160583,0.1640625,0.790499210357666,0.43604621291160583,0.812366247177124,0.7734602689743042,,,,,,,
,,0.0004604015156759939,42349,,,,,,,,,,,,,,,,,
2,,,42349,,,,0.9453125,0.16540589928627014,0.0546875,0.901307225227356,0.16540589928627014,0.9593318700790405,0.8660130500793457,,,,,,,
,,0.00046121491233326833,42399,,,,,,,,,,,,,,,,,
2,,,42399,,,,0.8828125,0.2747213840484619,0.1171875,0.8841574192047119,0.2747213840484619,0.8653199076652527,0.9102040529251099,,,,,,,
,,0.0004620284804038227,42449,,,,,,,,,,,,,,,,,
2,,,42449,,,,0.890625,0.2972995340824127,0.109375,0.8735089302062988,0.2972995340824127,0.8835380673408508,0.8651082515716553,,,,,,,
,,0.0004628422175153487,42499,,,,,,,,,,,,,,,,,
2,,,42499,,,,0.8671875,0.29862478375434875,0.1328125,0.8180555105209351,0.29862478375434875,0.8417060375213623,0.7998563051223755,,,,,,,
,,0.00046365612129504465,42549,,,,,,,,,,,,,,,,,
2,,,42549,,,,0.8984375,0.30220091342926025,0.1015625,0.841269850730896,0.30220091342926025,0.8136307001113892,0.8776301145553589,,,,,,,
,,0.000464470189369623,42599,,,,,,,,,,,,,,,,,
2,,,42599,,,,0.9296875,0.1679154634475708,0.0703125,0.9162284135818481,0.1679154634475708,0.9187452793121338,0.9145511388778687,,,,,,,
,,0.00046528441936531705,42649,,,,,,,,,,,,,,,,,
2,,,42649,,,,0.921875,0.1736128330230713,0.078125,0.8557025194168091,0.1736128330230713,0.8330904245376587,0.8947786092758179,,,,,,,
,,0.00046609880890788834,42699,,,,,,,,,,,,,,,,,
2,,,42699,,,,0.8515625,0.4061942398548126,0.1484375,0.7875102758407593,0.4061942398548126,0.7703535556793213,0.81947922706604,,,,,,,
,,0.0004669133556226326,42749,,,,,,,,,,,,,,,,,
2,,,42749,,,,0.9296875,0.28403976559638977,0.0703125,0.8867701888084412,0.28403976559638977,0.8740907311439514,0.9019327759742737,,,,,,,
,,0.00046772805713438733,42799,,,,,,,,,,,,,,,,,
2,,,42799,,,,0.9140625,0.19068188965320587,0.0859375,0.6727268099784851,0.19068188965320587,0.6697845458984375,0.6758858561515808,,,,,,,
,,0.0004685429110675392,42849,,,,,,,,,,,,,,,,,
2,,,42849,,,,0.921875,0.2283623069524765,0.078125,0.8838733434677124,0.2283623069524765,0.8944059610366821,0.8745303750038147,,,,,,,
,,0.00046935791504603016,42899,,,,,,,,,,,,,,,,,
2,,,42899,,,,0.953125,0.22035160660743713,0.046875,0.948959469795227,0.22035160660743713,0.9675507545471191,0.9327399730682373,,,,,,,
,,0.0004701730666933642,42949,,,,,,,,,,,,,,,,,
2,,,42949,,,,0.9453125,0.212779238820076,0.0546875,0.9291839599609375,0.212779238820076,0.926029622554779,0.9340919256210327,,,,,,,
,,0.0004709883636326153,42999,,,,,,,,,,,,,,,,,
2,,,42999,,,,0.875,0.249517023563385,0.125,0.8493795394897461,0.249517023563385,0.8655518293380737,0.8356481790542603,,,,,,,
,,0.00047180380348643344,43049,,,,,,,,,,,,,,,,,
2,,,43049,,,,0.9140625,0.23382768034934998,0.0859375,0.8915868997573853,0.23382768034934998,0.8617205619812012,0.9340728521347046,,,,,,,
,,0.0004726193838770521,43099,,,,,,,,,,,,,,,,,
2,,,43099,,,,0.9375,0.15461841225624084,0.0625,0.9152984619140625,0.15461841225624084,0.9384094476699829,0.8981481790542603,,,,,,,
,,0.0004734351024262947,43149,,,,,,,,,,,,,,,,,
2,,,43149,,,,0.9375,0.2032189965248108,0.0625,0.9020979404449463,0.2032189965248108,0.9527496695518494,0.870451807975769,,,,,,,
,,0.00047425095675558216,43199,,,,,,,,,,,,,,,,,
2,,,43199,,,,0.90625,0.30304256081581116,0.09375,0.8366013765335083,0.30304256081581116,0.931820273399353,0.7979997992515564,,,,,,,
,,0.000475066944485939,43249,,,,,,,,,,,,,,,,,
2,,,43249,,,,0.9296875,0.17263834178447723,0.0703125,0.9153153300285339,0.17263834178447723,0.9481481313705444,0.8900051116943359,,,,,,,
,,0.0004758830632380013,43299,,,,,,,,,,,,,,,,,
2,,,43299,,,,0.9375,0.23420654237270355,0.0625,0.8678117394447327,0.23420654237270355,0.8354978561401367,0.9477497339248657,,,,,,,
,,0.0004766993106320225,43349,,,,,,,,,,,,,,,,,
2,,,43349,,,,0.9140625,0.17635247111320496,0.0859375,0.8738716840744019,0.17635247111320496,0.8922537565231323,0.8580541610717773,,,,,,,
,,0.00047751568428788154,43399,,,,,,,,,,,,,,,,,
2,,,43399,,,,0.890625,0.23976317048072815,0.109375,0.8589164018630981,0.23976317048072815,0.916267991065979,0.8241124153137207,,,,,,,
,,0.0004783321818250889,43449,,,,,,,,,,,,,,,,,
2,,,43449,,,,0.921875,0.1933005303144455,0.078125,0.9095759391784668,0.1933005303144455,0.9007936716079712,0.9193376302719116,,,,,,,
,,0.0004791488008627934,43499,,,,,,,,,,,,,,,,,
2,,,43499,,,,0.921875,0.19626009464263916,0.078125,0.8769725561141968,0.19626009464263916,0.8430980443954468,0.9427083730697632,,,,,,,
,,0.0004799655390197901,43549,,,,,,,,,,,,,,,,,
2,,,43549,,,,0.859375,0.32756415009498596,0.140625,0.8414658308029175,0.32756415009498596,0.9146730303764343,0.8046364784240723,,,,,,,
,,0.000480782393914527,43599,,,,,,,,,,,,,,,,,
2,,,43599,,,,0.890625,0.29759371280670166,0.109375,0.6432391405105591,0.29759371280670166,0.640784740447998,0.6510263681411743,,,,,,,
,,0.0004815993631651109,43649,,,,,,,,,,,,,,,,,
2,,,43649,,,,0.8828125,0.24819207191467285,0.1171875,0.816758394241333,0.24819207191467285,0.8358882665634155,0.8031705617904663,,,,,,,
,,0.00048241644438931576,43699,,,,,,,,,,,,,,,,,
2,,,43699,,,,0.875,0.29573699831962585,0.125,0.8959274291992188,0.29573699831962585,0.9109821319580078,0.8833386898040771,,,,,,,
,,0.0004832336352045887,43749,,,,,,,,,,,,,,,,,
2,,,43749,,,,0.8828125,0.27829509973526,0.1171875,0.8206936120986938,0.27829509973526,0.8820346593856812,0.785381019115448,,,,,,,
,,0.0004840509332280575,43799,,,,,,,,,,,,,,,,,
2,,,43799,,,,0.984375,0.12209679186344147,0.015625,0.9883663654327393,0.12209679186344147,0.9904762506484985,0.9866666793823242,,,,,,,
,,0.000484868336076537,43849,,,,,,,,,,,,,,,,,
2,,,43849,,,,0.8515625,0.27700766921043396,0.1484375,0.8221885561943054,0.27700766921043396,0.8530277609825134,0.7985286712646484,,,,,,,
,,0.0004856858413665371,43899,,,,,,,,,,,,,,,,,
2,,,43899,,,,0.9296875,0.18770888447761536,0.0703125,0.9343922138214111,0.18770888447761536,0.943341851234436,0.9264034032821655,,,,,,,
,,0.0004865034467142679,43949,,,,,,,,,,,,,,,,,
2,,,43949,,,,0.8828125,0.31247827410697937,0.1171875,0.8497788906097412,0.31247827410697937,0.8766965866088867,0.8313390016555786,,,,,,,
,,0.00048732114973564866,43999,,,,,,,,,,,,,,,,,
2,,,43999,,,,0.8671875,0.25569382309913635,0.1328125,0.8498339653015137,0.25569382309913635,0.8667443990707397,0.8430553674697876,,,,,,,
,,0.0004881389480463136,44049,,,,,,,,,,,,,,,,,
2,,,44049,,,,0.9140625,0.19531911611557007,0.0859375,0.8934870362281799,0.19531911611557007,0.880240797996521,0.9086048603057861,,,,,,,
,,0.0004889568392616187,44099,,,,,,,,,,,,,,,,,
2,,,44099,,,,0.921875,0.1907908022403717,0.078125,0.8992519974708557,0.1907908022403717,0.8936156034469604,0.907631516456604,,,,,,,
,,0.0004897748209966494,44149,,,,,,,,,,,,,,,,,
2,,,44149,,,,0.875,0.27372556924819946,0.125,0.8205838203430176,0.27372556924819946,0.8486524820327759,0.8082067370414734,,,,,,,
,,0.0004905928908662274,44199,,,,,,,,,,,,,,,,,
2,,,44199,,,,0.9609375,0.1521185040473938,0.0390625,0.9362452030181885,0.1521185040473938,0.9742351174354553,0.9088925123214722,,,,,,,
,,0.0004914110464849169,44249,,,,,,,,,,,,,,,,,
2,,,44249,,,,0.9453125,0.28188556432724,0.0546875,0.9146547317504883,0.28188556432724,0.9209461808204651,0.9093111753463745,,,,,,,
,,0.000492229285467032,44299,,,,,,,,,,,,,,,,,
