val_error,val_precision,total_macs,total_weights,val_classifier_loss,epoch,val_accuracy,val_loss,est_act,step,val_f1,val_recall,total_act,train_loss,train_accuracy,train_recall,train_classifier_loss,train_f1,train_error,lr-SGD,train_precision,test_classifier_loss,test_precision,test_loss,test_accuracy,test_recall,test_error,test_f1
0.373046875,0.7033565044403076,5458368.0,1014120.0,1.1029359102249146,34,0.626953125,1.1029359102249146,36864.0,734,0.6267939805984497,0.6236599683761597,515956.0,,,,,,,,,,,,,,,
,,,,,,,,,749,,,,,,,,,,0.10732163272189713,,,,,,,,
,,,,,35,,,,749,,,,0.7695272564888,0.724609375,0.7250012159347534,0.7695272564888,0.7246179580688477,0.275390625,,0.7251853942871094,,,,,,,
0.233154296875,0.767734944820404,5458368.0,1014120.0,0.6707035303115845,35,0.766845703125,0.6707035303115845,36864.0,755,0.7597697973251343,0.7644220590591431,515956.0,,,,,,,,,,,,,,,
0.220947265625,0.787708580493927,5458368.0,1014120.0,0.6360021829605103,36,0.779052734375,0.6360021829605103,36864.0,776,0.7786551117897034,0.777655303478241,515956.0,,,,,,,,,,,,,,,
0.243408203125,0.7774516344070435,5458368.0,1014120.0,0.7110989093780518,37,0.756591796875,0.7110989093780518,36864.0,797,0.7561365962028503,0.7553759217262268,515956.0,,,,,,,,,,,,,,,
,,,,,,,,,799,,,,,,,,,,0.07779402795697611,,,,,,,,
,,,,,38,,,,799,,,,0.6802595257759094,0.7666015625,0.7672652006149292,0.6802595257759094,0.7624226808547974,0.2333984375,,0.7652803063392639,,,,,,,
0.1953125,0.8058667182922363,5458368.0,1014120.0,0.5915192365646362,38,0.8046875,0.5915192365646362,36864.0,818,0.803209662437439,0.8032588958740234,515956.0,,,,,,,,,,,,,,,
0.2080078125,0.793886661529541,5458368.0,1014120.0,0.606777012348175,39,0.7919921875,0.606777012348175,36864.0,839,0.7885804176330566,0.7902992963790894,515956.0,,,,,,,,,,,,,,,
,,,,,,,,,849,,,,,,,,,,0.05155182273115654,,,,,,,,
,,,,,40,,,,849,,,,0.7174413204193115,0.74560546875,0.746073842048645,0.7174413204193115,0.7440674304962158,0.25439453125,,0.7440069317817688,,,,,,,
0.2041015625,0.7993998527526855,5458368.0,1014120.0,0.6105078458786011,40,0.7958984375,0.6105078458786011,36864.0,860,0.7932101488113403,0.7943739891052246,515956.0,,,,,,,,,,,,,,,
0.196044921875,0.8021484613418579,5458368.0,1014120.0,0.5803743600845337,41,0.803955078125,0.5803743600845337,36864.0,881,0.8012142777442932,0.8020848035812378,515956.0,,,,,,,,,,,,,,,
,,,,,,,,,899,,,,,,,,,,0.029789037567979647,,,,,,,,
,,,,,42,,,,899,,,,0.7347537279129028,0.7275390625,0.7300325632095337,0.7347537279129028,0.7286653518676758,0.2724609375,,0.7298088669776917,,,,,,,
0.2138671875,0.7924913167953491,5458368.0,1014120.0,0.6210483312606812,42,0.7861328125,0.6210483312606812,36864.0,902,0.785175085067749,0.7851182222366333,515956.0,,,,,,,,,,,,,,,
0.197021484375,0.8030952215194702,5458368.0,1014120.0,0.5854548811912537,43,0.802978515625,0.5854548811912537,36864.0,923,0.8007615804672241,0.8017885684967041,515956.0,,,,,,,,,,,,,,,
0.190673828125,0.8091058731079102,5458368.0,1014120.0,0.5698771476745605,44,0.809326171875,0.5698771476745605,36864.0,944,0.80743008852005,0.8082693219184875,515956.0,,,,,,,,,,,,,,,
,,,,,,,,,949,,,,,,,,,,0.013495879346426725,,,,,,,,
,,,,,45,,,,949,,,,0.7007022500038147,0.7509765625,0.7530040740966797,0.7007022500038147,0.7505828142166138,0.2490234375,,0.7500177621841431,,,,,,,
0.18994140625,0.808652400970459,5458368.0,1014120.0,0.5603117942810059,45,0.81005859375,0.5603117942810059,36864.0,965,0.8084864020347595,0.8087965250015259,515956.0,,,,,,,,,,,,,,,
0.189208984375,0.8086110353469849,5458368.0,1014120.0,0.5589145421981812,46,0.810791015625,0.5589145421981812,36864.0,986,0.8087321519851685,0.8095801472663879,515956.0,,,,,,,,,,,,,,,
,,,,,,,,,999,,,,,,,,,,0.003413686880916276,,,,,,,,
,,,,,47,,,,999,,,,0.6696255803108215,0.763671875,0.7634739279747009,0.6696255803108215,0.7628827095031738,0.236328125,,0.7636520862579346,,,,,,,
0.188232421875,0.8088580965995789,5458368.0,1014120.0,0.5595409870147705,47,0.811767578125,0.5595409870147705,36864.0,1007,0.8092303276062012,0.8104206919670105,515956.0,,,,,,,,,,,,,,,
0.188232421875,0.8093402981758118,5458368.0,1014120.0,0.5592431426048279,48,0.811767578125,0.5592431426048279,36864.0,1028,0.8095436096191406,0.8105770945549011,515956.0,,,,,,,,,,,,,,,
,,,,,,,,,1049,,,,,,,,,,1.2e-06,,,,,,,,
,,,,,49,,,,1049,,,,0.6937513947486877,0.75390625,0.7537380456924438,0.6937513947486877,0.7533981800079346,0.24609375,,0.754642903804779,,,,,,,
0.187744140625,0.8096930980682373,5458368.0,1014120.0,0.5588603019714355,49,0.812255859375,0.5588603019714355,36864.0,1049,0.8099699020385742,0.8110459446907043,515956.0,,,,,,,,,,,,,,,
0.187744140625,0.8096930980682373,5458368.0,1014120.0,0.5588603019714355,50,0.812255859375,0.5588603019714355,36864.0,1050,0.8099699020385742,0.8110459446907043,515956.0,,,,,,,,,,,,,,,
,,,,,50,,,,1050,,,,,,,,,,,,0.5355961322784424,0.8135025501251221,0.5355961322784424,0.8148193359375,0.8153557181358337,0.1851806640625,0.8140331506729126
